kandidaat_id;persoonsgebonden_nummer;selectiejaar;opleiding;instellingscode;motivatiescore;cv_score;interview_score;totaalscore;rangorde;selectie_uitkomst;groep;geslacht;herkomst;hoogste_vooropleiding;gem_eindcijfer_vo;instroom_type
10916;;2023;B Gezondheidswetenschappen;DEMO;4.1;5.7;4.75;4.74;238;niet geselecteerd;Niet gestart;;;;;
10917;;2023;B Gezondheidswetenschappen;DEMO;3.85;3.75;3.58;3.7;333;niet geselecteerd;Niet gestart;;;;;
10918;;2023;B Gezondheidswetenschappen;DEMO;3.2;3.7;3.62;3.51;345;niet geselecteerd;Niet gestart;;;;;
10919;;2023;B Gezondheidswetenschappen;DEMO;2.7;2.9;2.8;2.79;380;niet geselecteerd;Niet gestart;;;;;
10920;;2023;B Gezondheidswetenschappen;DEMO;4.4;4.55;3.85;4.16;294;niet geselecteerd;Niet gestart;;;;;
10921;;2023;B Gezondheidswetenschappen;DEMO;6.15;5.05;5.53;5.62;125;niet geselecteerd;Niet gestart;;;;;
10922;;2023;B Gezondheidswetenschappen;DEMO;5.25;4.75;4.95;5.0;201;niet geselecteerd;Niet gestart;;;;;
10923;;2023;B Gezondheidswetenschappen;DEMO;4.95;5.15;4.38;4.7;245;niet geselecteerd;Niet gestart;;;;;
10924;;2023;B Gezondheidswetenschappen;DEMO;4.65;4.8;3.62;4.16;295;niet geselecteerd;Niet gestart;;;;;
10925;;2023;B Gezondheidswetenschappen;DEMO;5.15;4.6;5.27;5.1;186;niet geselecteerd;Niet gestart;;;;;
10926;;2023;B Gezondheidswetenschappen;DEMO;2.9;4.05;4.02;3.69;334;niet geselecteerd;Niet gestart;;;;;
10927;;2023;B Gezondheidswetenschappen;DEMO;4.15;3.4;3.68;3.76;328;niet geselecteerd;Niet gestart;;;;;
10928;10928.0;2023;B Gezondheidswetenschappen;DEMO;6.35;6.5;5.48;5.94;82;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;6.8;direct
10929;;2023;B Gezondheidswetenschappen;DEMO;4.75;5.65;5.27;5.19;175;niet geselecteerd;Niet gestart;;;;;
10930;;2023;B Gezondheidswetenschappen;DEMO;5.95;6.55;4.9;5.54;132;niet geselecteerd;Niet gestart;;;;;
10931;10931.0;2023;B Gezondheidswetenschappen;DEMO;6.4;5.35;5.72;5.85;96;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;7.2;direct
10932;;2023;B Gezondheidswetenschappen;DEMO;4.25;4.5;4.52;4.43;275;niet geselecteerd;Niet gestart;;;;;
10933;10933.0;2023;B Gezondheidswetenschappen;DEMO;6.7;7.25;6.53;6.72;31;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & techniek;6.3;direct
10934;;2023;B Gezondheidswetenschappen;DEMO;4.4;4.15;4.72;4.51;267;niet geselecteerd;Niet gestart;;;;;
10935;10935.0;2023;B Gezondheidswetenschappen;DEMO;6.1;5.9;5.98;6.0;81;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel cultuur & maatschappij;6.2;direct
10936;;2023;B Gezondheidswetenschappen;DEMO;3.25;3.65;3.22;3.32;359;niet geselecteerd;Niet gestart;;;;;
10937;10937.0;2023;B Gezondheidswetenschappen;DEMO;5.2;5.95;6.22;5.86;93;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel cultuur & maatschappij;7.6;tussenjaar
10938;;2023;B Gezondheidswetenschappen;DEMO;1.55;1.65;1.88;1.74;389;niet geselecteerd;Niet gestart;;;;;
10939;;2023;B Gezondheidswetenschappen;DEMO;5.75;5.3;5.28;5.43;146;niet geselecteerd;Niet gestart;;;;;
10940;;2023;B Gezondheidswetenschappen;DEMO;4.45;4.5;3.48;3.98;310;niet geselecteerd;Niet gestart;;;;;
10941;;2023;B Gezondheidswetenschappen;DEMO;3.25;4.5;3.75;3.75;329;niet geselecteerd;Niet gestart;;;;;
10942;;2023;B Gezondheidswetenschappen;DEMO;5.2;5.1;4.82;4.99;203;niet geselecteerd;Niet gestart;;;;;
10943;;2023;B Gezondheidswetenschappen;DEMO;4.75;5.0;5.18;5.01;198;niet geselecteerd;Niet gestart;;;;;
10944;;2023;B Gezondheidswetenschappen;DEMO;5.0;5.25;5.15;5.12;185;niet geselecteerd;Niet gestart;;;;;
10945;;2023;B Gezondheidswetenschappen;DEMO;4.55;5.3;5.1;4.97;206;niet geselecteerd;Niet gestart;;;;;
10946;;2023;B Gezondheidswetenschappen;DEMO;4.35;4.8;4.62;4.58;260;niet geselecteerd;Niet gestart;;;;;
10947;;2023;B Gezondheidswetenschappen;DEMO;6.65;5.65;4.53;5.39;152;niet geselecteerd;Niet gestart;;;;;
10948;10948.0;2023;B Gezondheidswetenschappen;DEMO;5.6;5.7;6.63;6.14;66;geselecteerd;Gestart, niet naar jaar 2;man;westerse achtergrond;vwo profiel natuur & gezondheid;6.8;direct
10949;10949.0;2023;B Gezondheidswetenschappen;DEMO;4.9;6.75;5.85;5.74;109;reserve;Niet gestart;;;;;
10950;;2023;B Gezondheidswetenschappen;DEMO;3.05;4.5;3.83;3.73;330;niet geselecteerd;Niet gestart;;;;;
10951;10951.0;2023;B Gezondheidswetenschappen;DEMO;5.8;6.3;7.18;6.59;35;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;7.0;direct
10952;;2023;B Gezondheidswetenschappen;DEMO;4.55;4.5;4.27;4.4;277;niet geselecteerd;Niet gestart;;;;;
10953;;2023;B Gezondheidswetenschappen;DEMO;4.7;4.4;5.27;4.92;212;niet geselecteerd;Niet gestart;;;;;
10954;;2023;B Gezondheidswetenschappen;DEMO;4.7;4.65;4.68;4.68;247;niet geselecteerd;Niet gestart;;;;;
10955;10955.0;2023;B Gezondheidswetenschappen;DEMO;6.7;5.9;6.62;6.5;42;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Turkije;vwo profiel cultuur & maatschappij;7.8;direct
10956;;2023;B Gezondheidswetenschappen;DEMO;4.7;4.15;4.82;4.65;251;niet geselecteerd;Niet gestart;;;;;
10957;;2023;B Gezondheidswetenschappen;DEMO;4.2;5.15;5.23;4.9;214;niet geselecteerd;Niet gestart;;;;;
10958;;2023;B Gezondheidswetenschappen;DEMO;5.25;4.4;5.15;5.03;196;niet geselecteerd;Niet gestart;;;;;
10959;;2023;B Gezondheidswetenschappen;DEMO;5.65;5.15;4.57;5.01;199;niet geselecteerd;Niet gestart;;;;;
10960;;2023;B Gezondheidswetenschappen;DEMO;4.65;4.7;4.88;4.78;232;niet geselecteerd;Niet gestart;;;;;
10961;;2023;B Gezondheidswetenschappen;DEMO;4.65;5.3;4.8;4.86;222;niet geselecteerd;Niet gestart;;;;;
10962;;2023;B Gezondheidswetenschappen;DEMO;5.4;6.05;5.13;5.4;150;niet geselecteerd;Niet gestart;;;;;
10963;10963.0;2023;B Gezondheidswetenschappen;DEMO;7.3;7.25;8.05;7.66;7;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & techniek;7.3;tussenjaar
10964;10964.0;2023;B Gezondheidswetenschappen;DEMO;6.2;6.15;5.9;6.04;77;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;7.2;tussenjaar
10965;;2023;B Gezondheidswetenschappen;DEMO;2.95;3.45;4.18;3.66;336;niet geselecteerd;Niet gestart;;;;;
10966;;2023;B Gezondheidswetenschappen;DEMO;4.85;4.65;4.47;4.62;257;niet geselecteerd;Niet gestart;;;;;
10967;;2023;B Gezondheidswetenschappen;DEMO;4.7;4.8;5.4;5.07;189;niet geselecteerd;Niet gestart;;;;;
10968;;2023;B Gezondheidswetenschappen;DEMO;5.75;4.75;4.07;4.71;243;niet geselecteerd;Niet gestart;;;;;
10969;;2023;B Gezondheidswetenschappen;DEMO;1.05;2.75;1.17;1.45;391;niet geselecteerd;Niet gestart;;;;;
10970;;2023;B Gezondheidswetenschappen;DEMO;5.7;3.95;4.15;4.58;261;niet geselecteerd;Niet gestart;;;;;
10971;;2023;B Gezondheidswetenschappen;DEMO;4.95;4.2;5.07;4.86;223;niet geselecteerd;Niet gestart;;;;;
10972;10972.0;2023;B Gezondheidswetenschappen;DEMO;5.65;5.35;5.85;5.69;116;reserve;Niet gestart;;;;;
10973;;2023;B Gezondheidswetenschappen;DEMO;4.05;5.3;4.27;4.41;276;niet geselecteerd;Niet gestart;;;;;
10974;10974.0;2023;B Gezondheidswetenschappen;DEMO;7.45;8.2;6.9;7.32;13;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;8.1;tussenjaar
10975;;2023;B Gezondheidswetenschappen;DEMO;3.9;3.2;2.88;3.25;362;niet geselecteerd;Niet gestart;;;;;
10976;;2023;B Gezondheidswetenschappen;DEMO;3.55;4.4;4.28;4.08;303;niet geselecteerd;Niet gestart;;;;;
10977;10977.0;2023;B Gezondheidswetenschappen;DEMO;6.35;5.4;5.73;5.85;97;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & techniek;6.8;direct
10978;10978.0;2023;B Gezondheidswetenschappen;DEMO;7.5;6.85;6.45;6.84;26;geselecteerd;Doorgestroomd naar jaar 2;vrouw;overig niet-westers;vwo profiel natuur & gezondheid;7.5;direct
10979;;2023;B Gezondheidswetenschappen;DEMO;4.25;4.75;5.23;4.84;228;niet geselecteerd;Niet gestart;;;;;
10980;;2023;B Gezondheidswetenschappen;DEMO;5.65;4.85;5.6;5.46;143;niet geselecteerd;Niet gestart;;;;;
10981;;2023;B Gezondheidswetenschappen;DEMO;6.1;4.05;5.87;5.57;129;niet geselecteerd;Niet gestart;;;;;
10982;;2023;B Gezondheidswetenschappen;DEMO;5.2;5.7;5.65;5.52;134;niet geselecteerd;Niet gestart;;;;;
10983;10983.0;2023;B Gezondheidswetenschappen;DEMO;4.45;7.4;6.12;5.88;91;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;8.0;tussenjaar
10984;;2023;B Gezondheidswetenschappen;DEMO;5.35;4.45;3.8;4.39;280;niet geselecteerd;Niet gestart;;;;;
10985;;2023;B Gezondheidswetenschappen;DEMO;2.45;3.2;2.85;2.8;379;niet geselecteerd;Niet gestart;;;;;
10986;10986.0;2023;B Gezondheidswetenschappen;DEMO;6.15;5.35;6.38;6.1;70;geselecteerd;Niet gestart;;;;;
10987;;2023;B Gezondheidswetenschappen;DEMO;4.6;5.05;4.53;4.66;250;niet geselecteerd;Niet gestart;;;;;
10988;;2023;B Gezondheidswetenschappen;DEMO;4.95;4.4;5.55;5.14;182;niet geselecteerd;Niet gestart;;;;;
10989;;2023;B Gezondheidswetenschappen;DEMO;3.3;2.5;1.82;2.4;383;niet geselecteerd;Niet gestart;;;;;
10990;;2023;B Gezondheidswetenschappen;DEMO;5.15;4.7;4.8;4.89;216;niet geselecteerd;Niet gestart;;;;;
10991;;2023;B Gezondheidswetenschappen;DEMO;5.55;4.65;5.7;5.44;145;niet geselecteerd;Niet gestart;;;;;
10992;;2023;B Gezondheidswetenschappen;DEMO;5.1;5.75;4.28;4.82;229;niet geselecteerd;Niet gestart;;;;;
10993;;2023;B Gezondheidswetenschappen;DEMO;3.35;3.4;3.02;3.2;364;niet geselecteerd;Niet gestart;;;;;
10994;;2023;B Gezondheidswetenschappen;DEMO;1.85;3.15;2.5;2.44;381;niet geselecteerd;Niet gestart;;;;;
10995;;2023;B Gezondheidswetenschappen;DEMO;5.05;4.75;5.9;5.42;148;niet geselecteerd;Niet gestart;;;;;
10996;10996.0;2023;B Gezondheidswetenschappen;DEMO;5.55;5.65;5.85;5.72;113;reserve;Gestart, niet naar jaar 2;man;Nederland;hbo-propedeuse;5.5;switcher
10997;;2023;B Gezondheidswetenschappen;DEMO;4.8;5.0;4.35;4.62;258;niet geselecteerd;Niet gestart;;;;;
10998;;2023;B Gezondheidswetenschappen;DEMO;4.35;3.45;4.0;3.99;309;niet geselecteerd;Niet gestart;;;;;
10999;10999.0;2023;B Gezondheidswetenschappen;DEMO;7.8;5.9;7.47;7.25;15;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel economie & maatschappij;6.0;direct
11000;;2023;B Gezondheidswetenschappen;DEMO;4.2;5.8;4.15;4.5;268;niet geselecteerd;Niet gestart;;;;;
11001;;2023;B Gezondheidswetenschappen;DEMO;5.05;4.65;5.13;5.01;200;niet geselecteerd;Niet gestart;;;;;
11002;11002.0;2023;B Gezondheidswetenschappen;DEMO;6.75;6.5;6.02;6.34;54;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;7.6;direct
11003;;2023;B Gezondheidswetenschappen;DEMO;4.25;3.4;3.55;3.73;331;niet geselecteerd;Niet gestart;;;;;
11004;;2023;B Gezondheidswetenschappen;DEMO;6.1;5.65;5.1;5.51;136;niet geselecteerd;Niet gestart;;;;;
11005;;2023;B Gezondheidswetenschappen;DEMO;3.3;2.9;2.78;2.96;373;niet geselecteerd;Niet gestart;;;;;
11006;11006.0;2023;B Gezondheidswetenschappen;DEMO;7.0;5.7;6.38;6.43;51;geselecteerd;Gestart, niet naar jaar 2;man;Nederland;vwo profiel cultuur & maatschappij;7.3;direct
11007;;2023;B Gezondheidswetenschappen;DEMO;5.3;4.7;5.25;5.16;179;niet geselecteerd;Niet gestart;;;;;
11008;;2023;B Gezondheidswetenschappen;DEMO;3.75;6.2;4.72;4.72;241;niet geselecteerd;Niet gestart;;;;;
11009;;2023;B Gezondheidswetenschappen;DEMO;3.85;4.8;4.03;4.13;297;niet geselecteerd;Niet gestart;;;;;
11010;;2023;B Gezondheidswetenschappen;DEMO;3.75;3.05;3.27;3.37;354;niet geselecteerd;Niet gestart;;;;;
11011;;2023;B Gezondheidswetenschappen;DEMO;5.75;5.25;5.45;5.5;138;niet geselecteerd;Niet gestart;;;;;
11012;;2023;B Gezondheidswetenschappen;DEMO;3.9;4.8;3.37;3.82;322;niet geselecteerd;Niet gestart;;;;;
11013;;2023;B Gezondheidswetenschappen;DEMO;3.1;3.6;3.25;3.28;361;niet geselecteerd;Niet gestart;;;;;
11014;;2023;B Gezondheidswetenschappen;DEMO;4.65;4.9;3.8;4.28;285;niet geselecteerd;Niet gestart;;;;;
11015;11015.0;2023;B Gezondheidswetenschappen;DEMO;5.9;6.45;6.97;6.54;40;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & techniek;6.5;direct
11016;11016.0;2023;B Gezondheidswetenschappen;DEMO;7.15;6.0;7.15;6.92;25;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel economie & maatschappij;6.7;direct
11017;;2023;B Gezondheidswetenschappen;DEMO;5.2;5.5;5.22;5.27;165;niet geselecteerd;Niet gestart;;;;;
11018;11018.0;2023;B Gezondheidswetenschappen;DEMO;6.4;6.15;7.2;6.75;29;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;6.3;direct
11019;;2023;B Gezondheidswetenschappen;DEMO;4.35;5.35;4.55;4.65;252;niet geselecteerd;Niet gestart;;;;;
11020;11020.0;2023;B Gezondheidswetenschappen;DEMO;6.1;6.7;5.92;6.13;68;geselecteerd;Niet gestart;;;;;
11021;11021.0;2023;B Gezondheidswetenschappen;DEMO;7.4;6.4;6.18;6.59;36;geselecteerd;Doorgestroomd naar jaar 2;vrouw;overig niet-westers;vwo profiel economie & maatschappij;6.1;tussenjaar
11022;;2023;B Gezondheidswetenschappen;DEMO;5.5;4.95;5.57;5.43;147;niet geselecteerd;Niet gestart;;;;;
11023;;2023;B Gezondheidswetenschappen;DEMO;4.25;6.25;4.25;4.65;253;niet geselecteerd;Niet gestart;;;;;
11024;11024.0;2023;B Gezondheidswetenschappen;DEMO;7.4;6.3;6.97;6.96;24;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & techniek;7.4;tussenjaar
11025;;2023;B Gezondheidswetenschappen;DEMO;3.7;3.9;4.07;3.93;313;niet geselecteerd;Niet gestart;;;;;
11026;11026.0;2023;B Gezondheidswetenschappen;DEMO;5.4;6.6;6.4;6.14;67;geselecteerd;Doorgestroomd naar jaar 2;man;westerse achtergrond;hbo-propedeuse;6.3;switcher
11027;;2023;B Gezondheidswetenschappen;DEMO;3.5;4.1;3.32;3.53;343;niet geselecteerd;Niet gestart;;;;;
11028;11028.0;2023;B Gezondheidswetenschappen;DEMO;7.6;5.85;7.47;7.18;17;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;hbo-propedeuse;7.5;switcher
11029;;2023;B Gezondheidswetenschappen;DEMO;3.15;3.7;3.1;3.24;363;niet geselecteerd;Niet gestart;;;;;
11030;;2023;B Gezondheidswetenschappen;DEMO;4.85;4.15;4.33;4.45;272;niet geselecteerd;Niet gestart;;;;;
11031;11031.0;2023;B Gezondheidswetenschappen;DEMO;6.5;6.05;8.32;7.32;14;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel economie & maatschappij;5.8;direct
11032;;2023;B Gezondheidswetenschappen;DEMO;4.05;3.05;3.65;3.65;338;niet geselecteerd;Niet gestart;;;;;
11033;;2023;B Gezondheidswetenschappen;DEMO;4.25;5.45;4.98;4.86;224;niet geselecteerd;Niet gestart;;;;;
11034;;2023;B Gezondheidswetenschappen;DEMO;5.4;5.6;5.5;5.49;140;niet geselecteerd;Niet gestart;;;;;
11035;11035.0;2023;B Gezondheidswetenschappen;DEMO;5.45;6.15;6.12;5.93;83;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;8.1;tussenjaar
11036;;2023;B Gezondheidswetenschappen;DEMO;5.45;2.65;4.67;4.5;269;niet geselecteerd;Niet gestart;;;;;
11037;;2023;B Gezondheidswetenschappen;DEMO;3.5;5.25;4.33;4.26;288;niet geselecteerd;Niet gestart;;;;;
11038;;2023;B Gezondheidswetenschappen;DEMO;4.4;5.1;5.2;4.94;210;niet geselecteerd;Niet gestart;;;;;
11039;;2023;B Gezondheidswetenschappen;DEMO;5.25;4.3;3.73;4.3;283;niet geselecteerd;Niet gestart;;;;;
11040;;2023;B Gezondheidswetenschappen;DEMO;5.1;4.15;4.27;4.49;271;niet geselecteerd;Niet gestart;;;;;
11041;;2023;B Gezondheidswetenschappen;DEMO;4.4;4.55;4.55;4.5;270;niet geselecteerd;Niet gestart;;;;;
11042;;2023;B Gezondheidswetenschappen;DEMO;5.4;6.3;3.95;4.86;225;niet geselecteerd;Niet gestart;;;;;
11043;11043.0;2023;B Gezondheidswetenschappen;DEMO;8.0;5.85;7.2;7.17;18;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel cultuur & maatschappij;6.3;tussenjaar
11044;11044.0;2023;B Gezondheidswetenschappen;DEMO;5.85;6.85;6.73;6.49;44;geselecteerd;Gestart, niet naar jaar 2;man;Nederland;vwo profiel cultuur & maatschappij;7.7;direct
11045;;2023;B Gezondheidswetenschappen;DEMO;5.5;5.25;4.53;4.96;207;niet geselecteerd;Niet gestart;;;;;
11046;11046.0;2023;B Gezondheidswetenschappen;DEMO;6.2;5.0;6.07;5.9;90;geselecteerd;Gestart, niet naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;6.9;direct
11047;11047.0;2023;B Gezondheidswetenschappen;DEMO;6.3;5.95;5.95;6.06;75;geselecteerd;Gestart, niet naar jaar 2;man;Nederland;vwo profiel natuur & techniek;7.8;direct
11048;;2023;B Gezondheidswetenschappen;DEMO;5.65;4.65;4.67;4.96;208;niet geselecteerd;Niet gestart;;;;;
11049;;2023;B Gezondheidswetenschappen;DEMO;6.15;5.25;5.05;5.42;149;niet geselecteerd;Niet gestart;;;;;
11050;11050.0;2023;B Gezondheidswetenschappen;DEMO;7.75;7.4;7.12;7.36;12;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;6.5;direct
11051;;2023;B Gezondheidswetenschappen;DEMO;1.6;2.2;2.28;2.06;387;niet geselecteerd;Niet gestart;;;;;
11052;;2023;B Gezondheidswetenschappen;DEMO;6.35;6.15;4.78;5.52;135;niet geselecteerd;Niet gestart;;;;;
11053;;2023;B Gezondheidswetenschappen;DEMO;5.8;5.15;5.47;5.5;139;niet geselecteerd;Niet gestart;;;;;
11054;11054.0;2023;B Gezondheidswetenschappen;DEMO;6.7;6.1;5.73;6.1;71;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel cultuur & maatschappij;6.9;tussenjaar
11055;;2023;B Gezondheidswetenschappen;DEMO;4.15;4.35;5.27;4.75;237;niet geselecteerd;Niet gestart;;;;;
11056;;2023;B Gezondheidswetenschappen;DEMO;5.45;4.6;4.88;5.0;202;niet geselecteerd;Niet gestart;;;;;
11057;;2023;B Gezondheidswetenschappen;DEMO;4.9;4.85;4.68;4.78;233;niet geselecteerd;Niet gestart;;;;;
11058;;2023;B Gezondheidswetenschappen;DEMO;4.9;5.75;5.55;5.4;151;niet geselecteerd;Niet gestart;;;;;
11059;;2023;B Gezondheidswetenschappen;DEMO;4.5;4.45;4.08;4.28;286;niet geselecteerd;Niet gestart;;;;;
11060;;2023;B Gezondheidswetenschappen;DEMO;4.35;5.8;4.88;4.9;215;niet geselecteerd;Niet gestart;;;;;
11061;;2023;B Gezondheidswetenschappen;DEMO;5.05;4.25;4.87;4.8;231;niet geselecteerd;Niet gestart;;;;;
11062;11062.0;2023;B Gezondheidswetenschappen;DEMO;5.5;6.1;5.62;5.68;118;reserve;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel cultuur & maatschappij;7.0;direct
11063;;2023;B Gezondheidswetenschappen;DEMO;4.75;3.6;3.52;3.9;317;niet geselecteerd;Niet gestart;;;;;
11064;;2023;B Gezondheidswetenschappen;DEMO;4.1;3.5;3.52;3.69;335;niet geselecteerd;Niet gestart;;;;;
11065;;2023;B Gezondheidswetenschappen;DEMO;5.2;5.35;4.85;5.06;192;niet geselecteerd;Niet gestart;;;;;
11066;11066.0;2023;B Gezondheidswetenschappen;DEMO;7.95;6.0;7.87;7.52;8;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel natuur & techniek;7.9;direct
11067;;2023;B Gezondheidswetenschappen;DEMO;3.05;2.6;3.23;3.05;368;niet geselecteerd;Niet gestart;;;;;
11068;11068.0;2023;B Gezondheidswetenschappen;DEMO;6.75;6.4;6.3;6.46;47;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & techniek;7.3;direct
11069;11069.0;2023;B Gezondheidswetenschappen;DEMO;6.35;5.45;5.42;5.7;115;reserve;Niet gestart;;;;;
11070;11070.0;2023;B Gezondheidswetenschappen;DEMO;6.45;5.85;6.7;6.46;48;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel cultuur & maatschappij;6.9;tussenjaar
11071;11071.0;2023;B Gezondheidswetenschappen;DEMO;6.75;6.1;6.25;6.37;53;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel economie & maatschappij;6.7;tussenjaar
11072;11072.0;2023;B Gezondheidswetenschappen;DEMO;6.1;6.3;7.18;6.68;33;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;8.0;direct
11073;;2023;B Gezondheidswetenschappen;DEMO;3.55;3.35;2.63;3.05;369;niet geselecteerd;Niet gestart;;;;;
11074;11074.0;2023;B Gezondheidswetenschappen;DEMO;6.1;5.7;6.68;6.31;55;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;7.2;direct
11075;;2023;B Gezondheidswetenschappen;DEMO;3.55;3.9;3.75;3.72;332;niet geselecteerd;Niet gestart;;;;;
11076;;2023;B Gezondheidswetenschappen;DEMO;1.25;3.3;2.35;2.21;385;niet geselecteerd;Niet gestart;;;;;
11077;11077.0;2023;B Gezondheidswetenschappen;DEMO;6.7;6.2;6.4;6.45;49;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;6.8;tussenjaar
11078;11078.0;2023;B Gezondheidswetenschappen;DEMO;5.3;5.95;5.93;5.74;110;reserve;Niet gestart;;;;;
11079;11079.0;2023;B Gezondheidswetenschappen;DEMO;6.0;6.05;5.62;5.82;102;reserve;Doorgestroomd naar jaar 2;man;Suriname/Antillen;vwo profiel economie & maatschappij;7.2;direct
11080;;2023;B Gezondheidswetenschappen;DEMO;3.95;5.5;3.62;4.1;302;niet geselecteerd;Niet gestart;;;;;
11081;11081.0;2023;B Gezondheidswetenschappen;DEMO;5.55;5.85;5.68;5.68;119;reserve;Gestart, niet naar jaar 2;vrouw;overig niet-westers;vwo profiel natuur & gezondheid;6.8;direct
11082;;2023;B Gezondheidswetenschappen;DEMO;4.8;6.25;5.87;5.62;126;niet geselecteerd;Niet gestart;;;;;
11083;;2023;B Gezondheidswetenschappen;DEMO;3.6;4.7;3.8;3.92;315;niet geselecteerd;Niet gestart;;;;;
11084;11084.0;2023;B Gezondheidswetenschappen;DEMO;5.35;6.4;6.35;6.06;76;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;8.3;direct
11085;;2023;B Gezondheidswetenschappen;DEMO;3.95;3.2;3.67;3.66;337;niet geselecteerd;Niet gestart;;;;;
11086;;2023;B Gezondheidswetenschappen;DEMO;4.8;4.5;4.75;4.72;242;niet geselecteerd;Niet gestart;;;;;
11087;;2023;B Gezondheidswetenschappen;DEMO;4.85;4.05;4.98;4.76;235;niet geselecteerd;Niet gestart;;;;;
11088;;2023;B Gezondheidswetenschappen;DEMO;5.9;5.15;5.65;5.63;122;niet geselecteerd;Niet gestart;;;;;
11089;;2023;B Gezondheidswetenschappen;DEMO;2.5;3.45;2.93;2.9;375;niet geselecteerd;Niet gestart;;;;;
11090;;2023;B Gezondheidswetenschappen;DEMO;4.55;4.45;3.65;4.08;304;niet geselecteerd;Niet gestart;;;;;
11091;;2023;B Gezondheidswetenschappen;DEMO;2.95;3.05;3.68;3.34;357;niet geselecteerd;Niet gestart;;;;;
11092;11092.0;2023;B Gezondheidswetenschappen;DEMO;8.25;7.25;7.12;7.48;10;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel economie & maatschappij;8.2;direct
11093;11093.0;2023;B Gezondheidswetenschappen;DEMO;5.5;5.7;5.93;5.76;105;reserve;Gestart, niet naar jaar 2;man;Nederland;vwo profiel economie & maatschappij;6.6;direct
11094;;2023;B Gezondheidswetenschappen;DEMO;4.8;5.5;4.05;4.56;263;niet geselecteerd;Niet gestart;;;;;
11095;;2023;B Gezondheidswetenschappen;DEMO;3.25;3.95;3.43;3.48;348;niet geselecteerd;Niet gestart;;;;;
11096;;2023;B Gezondheidswetenschappen;DEMO;5.05;3.85;5.18;4.88;218;niet geselecteerd;Niet gestart;;;;;
11097;11097.0;2023;B Gezondheidswetenschappen;DEMO;6.2;5.65;5.73;5.86;94;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & techniek;6.7;tussenjaar
11098;;2023;B Gezondheidswetenschappen;DEMO;4.8;5.95;4.23;4.74;239;niet geselecteerd;Niet gestart;;;;;
11099;;2023;B Gezondheidswetenschappen;DEMO;3.75;5.0;4.35;4.3;284;niet geselecteerd;Niet gestart;;;;;
11100;11100.0;2023;B Gezondheidswetenschappen;DEMO;5.55;7.15;5.95;6.07;73;geselecteerd;Gestart, niet naar jaar 2;man;Nederland;vwo profiel economie & maatschappij;6.8;direct
