kandidaat_id;selectiejaar;instrument;item;criterium;score
10451;2022;interview;vraag_1;inhoud;4.5
10452;2022;interview;vraag_1;inhoud;6.7
10453;2022;interview;vraag_1;inhoud;5.6
10454;2022;interview;vraag_1;inhoud;7.9
10455;2022;interview;vraag_1;inhoud;5.0
10456;2022;interview;vraag_1;inhoud;4.8
10457;2022;interview;vraag_1;inhoud;3.3
10458;2022;interview;vraag_1;inhoud;6.1
10459;2022;interview;vraag_1;inhoud;5.7
10460;2022;interview;vraag_1;inhoud;5.9
10461;2022;interview;vraag_1;inhoud;7.1
10462;2022;interview;vraag_1;inhoud;4.3
10463;2022;interview;vraag_1;inhoud;7.6
10464;2022;interview;vraag_1;inhoud;2.8
10465;2022;interview;vraag_1;inhoud;3.1
10466;2022;interview;vraag_1;inhoud;6.0
10467;2022;interview;vraag_1;inhoud;4.5
10468;2022;interview;vraag_1;inhoud;7.0
10469;2022;interview;vraag_1;inhoud;5.1
10470;2022;interview;vraag_1;inhoud;6.2
10471;2022;interview;vraag_1;inhoud;6.1
10472;2022;interview;vraag_1;inhoud;5.8
10473;2022;interview;vraag_1;inhoud;3.8
10474;2022;interview;vraag_1;inhoud;6.4
10475;2022;interview;vraag_1;inhoud;2.6
10476;2022;interview;vraag_1;inhoud;2.0
10477;2022;interview;vraag_1;inhoud;5.4
10478;2022;interview;vraag_1;inhoud;6.2
10479;2022;interview;vraag_1;inhoud;1.6
10480;2022;interview;vraag_1;inhoud;4.4
10481;2022;interview;vraag_1;inhoud;6.7
10482;2022;interview;vraag_1;inhoud;7.9
10483;2022;interview;vraag_1;inhoud;6.7
10484;2022;interview;vraag_1;inhoud;5.9
10485;2022;interview;vraag_1;inhoud;3.8
10486;2022;interview;vraag_1;inhoud;4.3
10487;2022;interview;vraag_1;inhoud;5.5
10488;2022;interview;vraag_1;inhoud;5.0
10489;2022;interview;vraag_1;inhoud;4.6
10490;2022;interview;vraag_1;inhoud;2.7
10491;2022;interview;vraag_1;inhoud;4.8
10492;2022;interview;vraag_1;inhoud;6.8
10493;2022;interview;vraag_1;inhoud;4.9
10494;2022;interview;vraag_1;inhoud;7.1
10495;2022;interview;vraag_1;inhoud;3.1
10496;2022;interview;vraag_1;inhoud;5.8
10497;2022;interview;vraag_1;inhoud;6.1
10498;2022;interview;vraag_1;inhoud;9.0
10499;2022;interview;vraag_1;inhoud;5.3
10500;2022;interview;vraag_1;inhoud;4.3
10501;2022;interview;vraag_1;inhoud;6.9
10502;2022;interview;vraag_1;inhoud;4.4
10503;2022;interview;vraag_1;inhoud;4.0
10504;2022;interview;vraag_1;inhoud;5.5
10505;2022;interview;vraag_1;inhoud;6.3
10506;2022;interview;vraag_1;inhoud;3.3
10507;2022;interview;vraag_1;inhoud;3.7
10508;2022;interview;vraag_1;inhoud;4.7
10509;2022;interview;vraag_1;inhoud;2.6
10510;2022;interview;vraag_1;inhoud;3.6
10511;2022;interview;vraag_1;inhoud;3.5
10512;2022;interview;vraag_1;inhoud;3.8
10513;2022;interview;vraag_1;inhoud;5.0
10514;2022;interview;vraag_1;inhoud;6.6
10515;2022;interview;vraag_1;inhoud;7.3
10516;2022;interview;vraag_1;inhoud;4.6
10517;2022;interview;vraag_1;inhoud;4.3
10518;2022;interview;vraag_1;inhoud;7.3
10519;2022;interview;vraag_1;inhoud;6.4
10520;2022;interview;vraag_1;inhoud;4.3
10521;2022;interview;vraag_1;inhoud;4.2
10522;2022;interview;vraag_1;inhoud;5.0
10523;2022;interview;vraag_1;inhoud;5.7
10524;2022;interview;vraag_1;inhoud;5.9
10525;2022;interview;vraag_1;inhoud;3.7
10526;2022;interview;vraag_1;inhoud;4.5
10527;2022;interview;vraag_1;inhoud;6.3
10528;2022;interview;vraag_1;inhoud;9.2
10529;2022;interview;vraag_1;inhoud;4.3
10530;2022;interview;vraag_1;inhoud;5.0
10531;2022;interview;vraag_1;inhoud;1.6
10532;2022;interview;vraag_1;inhoud;4.4
10533;2022;interview;vraag_1;inhoud;4.4
10534;2022;interview;vraag_1;inhoud;4.4
10535;2022;interview;vraag_1;inhoud;3.8
10536;2022;interview;vraag_1;inhoud;4.7
10537;2022;interview;vraag_1;inhoud;3.7
10538;2022;interview;vraag_1;inhoud;5.9
10539;2022;interview;vraag_1;inhoud;3.9
10540;2022;interview;vraag_1;inhoud;4.8
10541;2022;interview;vraag_1;inhoud;6.6
10542;2022;interview;vraag_1;inhoud;4.5
10543;2022;interview;vraag_1;inhoud;3.5
10544;2022;interview;vraag_1;inhoud;4.6
10545;2022;interview;vraag_1;inhoud;4.4
10546;2022;interview;vraag_1;inhoud;4.8
10547;2022;interview;vraag_1;inhoud;3.5
10548;2022;interview;vraag_1;inhoud;7.4
10549;2022;interview;vraag_1;inhoud;6.5
10550;2022;interview;vraag_1;inhoud;4.8
10551;2022;interview;vraag_1;inhoud;5.2
10552;2022;interview;vraag_1;inhoud;6.4
10553;2022;interview;vraag_1;inhoud;3.8
10554;2022;interview;vraag_1;inhoud;7.2
10555;2022;interview;vraag_1;inhoud;3.8
10556;2022;interview;vraag_1;inhoud;4.9
10557;2022;interview;vraag_1;inhoud;4.5
10558;2022;interview;vraag_1;inhoud;5.7
10559;2022;interview;vraag_1;inhoud;5.2
10560;2022;interview;vraag_1;inhoud;7.3
10561;2022;interview;vraag_1;inhoud;5.0
10562;2022;interview;vraag_1;inhoud;5.3
10563;2022;interview;vraag_1;inhoud;8.2
10564;2022;interview;vraag_1;inhoud;5.8
10565;2022;interview;vraag_1;inhoud;2.5
10566;2022;interview;vraag_1;inhoud;3.8
10567;2022;interview;vraag_1;inhoud;6.9
10568;2022;interview;vraag_1;inhoud;6.3
10569;2022;interview;vraag_1;inhoud;6.2
10570;2022;interview;vraag_1;inhoud;4.3
10571;2022;interview;vraag_1;inhoud;6.6
10572;2022;interview;vraag_1;inhoud;6.0
10573;2022;interview;vraag_1;inhoud;3.7
10574;2022;interview;vraag_1;inhoud;3.5
10575;2022;interview;vraag_1;inhoud;4.9
10576;2022;interview;vraag_1;inhoud;1.7
10577;2022;interview;vraag_1;inhoud;7.7
10578;2022;interview;vraag_1;inhoud;2.4
10579;2022;interview;vraag_1;inhoud;3.6
10580;2022;interview;vraag_1;inhoud;3.1
10581;2022;interview;vraag_1;inhoud;6.3
10582;2022;interview;vraag_1;inhoud;4.9
10583;2022;interview;vraag_1;inhoud;6.2
10584;2022;interview;vraag_1;inhoud;3.7
10585;2022;interview;vraag_1;inhoud;7.9
10586;2022;interview;vraag_1;inhoud;3.9
10587;2022;interview;vraag_1;inhoud;3.7
10588;2022;interview;vraag_1;inhoud;6.4
10589;2022;interview;vraag_1;inhoud;5.2
10590;2022;interview;vraag_1;inhoud;5.7
10591;2022;interview;vraag_1;inhoud;6.0
10592;2022;interview;vraag_1;inhoud;4.9
10593;2022;interview;vraag_1;inhoud;7.4
10594;2022;interview;vraag_1;inhoud;2.9
10595;2022;interview;vraag_1;inhoud;3.3
10596;2022;interview;vraag_1;inhoud;7.6
10597;2022;interview;vraag_1;inhoud;2.5
10598;2022;interview;vraag_1;inhoud;7.8
10599;2022;interview;vraag_1;inhoud;5.2
10600;2022;interview;vraag_1;inhoud;4.2
10601;2022;interview;vraag_1;inhoud;2.9
10602;2022;interview;vraag_1;inhoud;5.9
10603;2022;interview;vraag_1;inhoud;4.1
10604;2022;interview;vraag_1;inhoud;3.1
10605;2022;interview;vraag_1;inhoud;6.1
10606;2022;interview;vraag_1;inhoud;2.6
10607;2022;interview;vraag_1;inhoud;1.5
10608;2022;interview;vraag_1;inhoud;3.2
10609;2022;interview;vraag_1;inhoud;3.9
10610;2022;interview;vraag_1;inhoud;5.8
10611;2022;interview;vraag_1;inhoud;3.5
10612;2022;interview;vraag_1;inhoud;2.9
10613;2022;interview;vraag_1;inhoud;7.2
10614;2022;interview;vraag_1;inhoud;8.0
10615;2022;interview;vraag_1;inhoud;2.4
10616;2022;interview;vraag_1;inhoud;7.1
10617;2022;interview;vraag_1;inhoud;4.7
10618;2022;interview;vraag_1;inhoud;7.1
10619;2022;interview;vraag_1;inhoud;4.2
10620;2022;interview;vraag_1;inhoud;6.0
10621;2022;interview;vraag_1;inhoud;3.7
10622;2022;interview;vraag_1;inhoud;7.3
10623;2022;interview;vraag_1;inhoud;6.2
10624;2022;interview;vraag_1;inhoud;3.5
10625;2022;interview;vraag_1;inhoud;4.8
10626;2022;interview;vraag_1;inhoud;3.8
10627;2022;interview;vraag_1;inhoud;5.9
10628;2022;interview;vraag_1;inhoud;5.7
10629;2022;interview;vraag_1;inhoud;3.3
10630;2022;interview;vraag_1;inhoud;6.6
10631;2022;interview;vraag_1;inhoud;1.7
10632;2022;interview;vraag_1;inhoud;6.4
10633;2022;interview;vraag_1;inhoud;6.2
10634;2022;interview;vraag_1;inhoud;6.7
10635;2022;interview;vraag_1;inhoud;7.4
10636;2022;interview;vraag_1;inhoud;5.5
10637;2022;interview;vraag_1;inhoud;4.8
10638;2022;interview;vraag_1;inhoud;5.6
10639;2022;interview;vraag_1;inhoud;5.8
10640;2022;interview;vraag_1;inhoud;3.2
10641;2022;interview;vraag_1;inhoud;5.2
10642;2022;interview;vraag_1;inhoud;4.5
10643;2022;interview;vraag_1;inhoud;5.8
10644;2022;interview;vraag_1;inhoud;2.6
10645;2022;interview;vraag_1;inhoud;4.4
10646;2022;interview;vraag_1;inhoud;5.1
10647;2022;interview;vraag_1;inhoud;5.7
10648;2022;interview;vraag_1;inhoud;3.3
10649;2022;interview;vraag_1;inhoud;6.8
10650;2022;interview;vraag_1;inhoud;4.1
10651;2022;interview;vraag_1;inhoud;8.3
10652;2022;interview;vraag_1;inhoud;5.7
10653;2022;interview;vraag_1;inhoud;4.9
10654;2022;interview;vraag_1;inhoud;5.4
10655;2022;interview;vraag_1;inhoud;5.6
10656;2022;interview;vraag_1;inhoud;7.4
10657;2022;interview;vraag_1;inhoud;3.5
10658;2022;interview;vraag_1;inhoud;5.5
10659;2022;interview;vraag_1;inhoud;4.0
10660;2022;interview;vraag_1;inhoud;3.7
10661;2022;interview;vraag_1;inhoud;3.4
10662;2022;interview;vraag_1;inhoud;5.9
10663;2022;interview;vraag_1;inhoud;4.6
10664;2022;interview;vraag_1;inhoud;8.0
10665;2022;interview;vraag_1;inhoud;8.7
10666;2022;interview;vraag_1;inhoud;3.4
10667;2022;interview;vraag_1;inhoud;5.1
10668;2022;interview;vraag_1;inhoud;4.3
10669;2022;interview;vraag_1;inhoud;6.7
10670;2022;interview;vraag_1;inhoud;6.1
10671;2022;interview;vraag_1;inhoud;1.0
10672;2022;interview;vraag_1;inhoud;5.5
10673;2022;interview;vraag_1;inhoud;7.1
10674;2022;interview;vraag_1;inhoud;4.2
10675;2022;interview;vraag_1;inhoud;6.7
10676;2022;interview;vraag_1;inhoud;5.0
10677;2022;interview;vraag_1;inhoud;4.2
10678;2022;interview;vraag_1;inhoud;2.2
10679;2022;interview;vraag_1;inhoud;4.8
10680;2022;interview;vraag_1;inhoud;5.6
10681;2022;interview;vraag_1;inhoud;5.1
10682;2022;interview;vraag_1;inhoud;4.4
10683;2022;interview;vraag_1;inhoud;3.9
10684;2022;interview;vraag_1;inhoud;6.5
10685;2022;interview;vraag_1;inhoud;3.9
10686;2022;interview;vraag_1;inhoud;4.8
10687;2022;interview;vraag_1;inhoud;7.4
10688;2022;interview;vraag_1;inhoud;4.4
10689;2022;interview;vraag_1;inhoud;6.2
10690;2022;interview;vraag_1;inhoud;3.4
10691;2022;interview;vraag_1;inhoud;3.9
10692;2022;interview;vraag_1;inhoud;4.5
10693;2022;interview;vraag_1;inhoud;5.3
10694;2022;interview;vraag_1;inhoud;7.3
10695;2022;interview;vraag_1;inhoud;2.7
10696;2022;interview;vraag_1;inhoud;5.0
10697;2022;interview;vraag_1;inhoud;5.9
10698;2022;interview;vraag_1;inhoud;3.5
10699;2022;interview;vraag_1;inhoud;4.0
10700;2022;interview;vraag_1;inhoud;6.3
10701;2022;interview;vraag_1;inhoud;4.9
10702;2022;interview;vraag_1;inhoud;5.2
10703;2022;interview;vraag_1;inhoud;5.6
10704;2022;interview;vraag_1;inhoud;4.4
10705;2022;interview;vraag_1;inhoud;4.8
10706;2022;interview;vraag_1;inhoud;4.4
10707;2022;interview;vraag_1;inhoud;6.9
10708;2022;interview;vraag_1;inhoud;3.6
10709;2022;interview;vraag_1;inhoud;3.4
10710;2022;interview;vraag_1;inhoud;3.4
10711;2022;interview;vraag_1;inhoud;3.7
10712;2022;interview;vraag_1;inhoud;6.3
10713;2022;interview;vraag_1;inhoud;7.5
10714;2022;interview;vraag_1;inhoud;2.9
10715;2022;interview;vraag_1;inhoud;4.1
10716;2022;interview;vraag_1;inhoud;4.9
10717;2022;interview;vraag_1;inhoud;6.3
10718;2022;interview;vraag_1;inhoud;2.2
10719;2022;interview;vraag_1;inhoud;7.0
10720;2022;interview;vraag_1;inhoud;6.9
10721;2022;interview;vraag_1;inhoud;3.6
10722;2022;interview;vraag_1;inhoud;5.6
10723;2022;interview;vraag_1;inhoud;6.5
10724;2022;interview;vraag_1;inhoud;3.9
10725;2022;interview;vraag_1;inhoud;4.8
10726;2022;interview;vraag_1;inhoud;6.4
10727;2022;interview;vraag_1;inhoud;4.7
10728;2022;interview;vraag_1;inhoud;8.1
10729;2022;interview;vraag_1;inhoud;6.5
10730;2022;interview;vraag_1;inhoud;3.1
10731;2022;interview;vraag_1;inhoud;6.3
10732;2022;interview;vraag_1;inhoud;8.1
10733;2022;interview;vraag_1;inhoud;5.7
10734;2022;interview;vraag_1;inhoud;4.8
10735;2022;interview;vraag_1;inhoud;3.5
10736;2022;interview;vraag_1;inhoud;4.8
10737;2022;interview;vraag_1;inhoud;5.6
10738;2022;interview;vraag_1;inhoud;6.6
10739;2022;interview;vraag_1;inhoud;4.0
10740;2022;interview;vraag_1;inhoud;5.8
10741;2022;interview;vraag_1;inhoud;4.3
10742;2022;interview;vraag_1;inhoud;5.2
10743;2022;interview;vraag_1;inhoud;5.2
10744;2022;interview;vraag_1;inhoud;7.1
10745;2022;interview;vraag_1;inhoud;8.0
10746;2022;interview;vraag_1;inhoud;3.7
10747;2022;interview;vraag_1;inhoud;5.4
10748;2022;interview;vraag_1;inhoud;3.6
10749;2022;interview;vraag_1;inhoud;3.2
10750;2022;interview;vraag_1;inhoud;4.5
10751;2022;interview;vraag_1;inhoud;4.0
10752;2022;interview;vraag_1;inhoud;3.4
10753;2022;interview;vraag_1;inhoud;6.6
10754;2022;interview;vraag_1;inhoud;5.5
10755;2022;interview;vraag_1;inhoud;4.7
10756;2022;interview;vraag_1;inhoud;5.2
10757;2022;interview;vraag_1;inhoud;4.4
10758;2022;interview;vraag_1;inhoud;5.4
10759;2022;interview;vraag_1;inhoud;8.2
10760;2022;interview;vraag_1;inhoud;5.2
10343;2022;interview;vraag_1;presentatie;6.2
10344;2022;interview;vraag_1;presentatie;4.2
10345;2022;interview;vraag_1;presentatie;6.1
10346;2022;interview;vraag_1;presentatie;2.6
10347;2022;interview;vraag_1;presentatie;8.1
10348;2022;interview;vraag_1;presentatie;5.4
10349;2022;interview;vraag_1;presentatie;3.2
10350;2022;interview;vraag_1;presentatie;5.3
10351;2022;interview;vraag_1;presentatie;6.2
10352;2022;interview;vraag_1;presentatie;2.6
10353;2022;interview;vraag_1;presentatie;5.2
10354;2022;interview;vraag_1;presentatie;2.7
10355;2022;interview;vraag_1;presentatie;6.3
10356;2022;interview;vraag_1;presentatie;3.5
10357;2022;interview;vraag_1;presentatie;8.0
10358;2022;interview;vraag_1;presentatie;5.8
10359;2022;interview;vraag_1;presentatie;6.6
10360;2022;interview;vraag_1;presentatie;4.1
10361;2022;interview;vraag_1;presentatie;5.7
10362;2022;interview;vraag_1;presentatie;3.4
10363;2022;interview;vraag_1;presentatie;4.6
10364;2022;interview;vraag_1;presentatie;3.8
10365;2022;interview;vraag_1;presentatie;7.4
10366;2022;interview;vraag_1;presentatie;3.7
10367;2022;interview;vraag_1;presentatie;5.3
10368;2022;interview;vraag_1;presentatie;1.6
10369;2022;interview;vraag_1;presentatie;4.0
10370;2022;interview;vraag_1;presentatie;7.2
10371;2022;interview;vraag_1;presentatie;5.7
10372;2022;interview;vraag_1;presentatie;4.4
10373;2022;interview;vraag_1;presentatie;5.9
10374;2022;interview;vraag_1;presentatie;3.9
10375;2022;interview;vraag_1;presentatie;6.2
10376;2022;interview;vraag_1;presentatie;2.7
10377;2022;interview;vraag_1;presentatie;6.6
10378;2022;interview;vraag_1;presentatie;7.9
10379;2022;interview;vraag_1;presentatie;5.5
10380;2022;interview;vraag_1;presentatie;3.8
10381;2022;interview;vraag_1;presentatie;9.0
10382;2022;interview;vraag_1;presentatie;2.9
10383;2022;interview;vraag_1;presentatie;2.4
10384;2022;interview;vraag_1;presentatie;4.6
10385;2022;interview;vraag_1;presentatie;5.5
10386;2022;interview;vraag_1;presentatie;7.5
10387;2022;interview;vraag_1;presentatie;4.3
10388;2022;interview;vraag_1;presentatie;6.2
10389;2022;interview;vraag_1;presentatie;4.6
10390;2022;interview;vraag_1;presentatie;5.6
10391;2022;interview;vraag_1;presentatie;5.8
10392;2022;interview;vraag_1;presentatie;6.6
10393;2022;interview;vraag_1;presentatie;5.1
10394;2022;interview;vraag_1;presentatie;6.0
10395;2022;interview;vraag_1;presentatie;4.5
10396;2022;interview;vraag_1;presentatie;5.2
10397;2022;interview;vraag_1;presentatie;5.4
10398;2022;interview;vraag_1;presentatie;2.0
10399;2022;interview;vraag_1;presentatie;3.6
10400;2022;interview;vraag_1;presentatie;5.9
10401;2022;interview;vraag_1;presentatie;4.9
10402;2022;interview;vraag_1;presentatie;7.1
10403;2022;interview;vraag_1;presentatie;4.7
10404;2022;interview;vraag_1;presentatie;4.6
10405;2022;interview;vraag_1;presentatie;3.6
10406;2022;interview;vraag_1;presentatie;2.5
10407;2022;interview;vraag_1;presentatie;2.5
10408;2022;interview;vraag_1;presentatie;5.9
10409;2022;interview;vraag_1;presentatie;6.8
10410;2022;interview;vraag_1;presentatie;6.4
10411;2022;interview;vraag_1;presentatie;3.3
10412;2022;interview;vraag_1;presentatie;4.7
10413;2022;interview;vraag_1;presentatie;4.3
10414;2022;interview;vraag_1;presentatie;4.8
10415;2022;interview;vraag_1;presentatie;6.4
10416;2022;interview;vraag_1;presentatie;4.5
10417;2022;interview;vraag_1;presentatie;5.7
10418;2022;interview;vraag_1;presentatie;6.2
10419;2022;interview;vraag_1;presentatie;4.1
10420;2022;interview;vraag_1;presentatie;5.1
10421;2022;interview;vraag_1;presentatie;1.6
10422;2022;interview;vraag_1;presentatie;6.2
10423;2022;interview;vraag_1;presentatie;1.9
10424;2022;interview;vraag_1;presentatie;6.0
10425;2022;interview;vraag_1;presentatie;3.3
10426;2022;interview;vraag_1;presentatie;5.6
10427;2022;interview;vraag_1;presentatie;4.9
10428;2022;interview;vraag_1;presentatie;4.0
10429;2022;interview;vraag_1;presentatie;4.2
10430;2022;interview;vraag_1;presentatie;3.3
10431;2022;interview;vraag_1;presentatie;2.1
10432;2022;interview;vraag_1;presentatie;4.0
10433;2022;interview;vraag_1;presentatie;6.7
10434;2022;interview;vraag_1;presentatie;4.5
10435;2022;interview;vraag_1;presentatie;7.7
10436;2022;interview;vraag_1;presentatie;5.5
10437;2022;interview;vraag_1;presentatie;6.0
10438;2022;interview;vraag_1;presentatie;5.3
10439;2022;interview;vraag_1;presentatie;6.1
10440;2022;interview;vraag_1;presentatie;2.7
10441;2022;interview;vraag_1;presentatie;5.0
10442;2022;interview;vraag_1;presentatie;4.2
10443;2022;interview;vraag_1;presentatie;3.3
10444;2022;interview;vraag_1;presentatie;5.3
10445;2022;interview;vraag_1;presentatie;3.3
10446;2022;interview;vraag_1;presentatie;5.6
10447;2022;interview;vraag_1;presentatie;6.6
10448;2022;interview;vraag_1;presentatie;2.6
10449;2022;interview;vraag_1;presentatie;3.0
10450;2022;interview;vraag_1;presentatie;6.4
10451;2022;interview;vraag_1;presentatie;4.3
10452;2022;interview;vraag_1;presentatie;6.8
10453;2022;interview;vraag_1;presentatie;6.5
10454;2022;interview;vraag_1;presentatie;7.5
10455;2022;interview;vraag_1;presentatie;4.9
10456;2022;interview;vraag_1;presentatie;5.0
10457;2022;interview;vraag_1;presentatie;3.4
10458;2022;interview;vraag_1;presentatie;6.8
10459;2022;interview;vraag_1;presentatie;7.2
10460;2022;interview;vraag_1;presentatie;6.5
10461;2022;interview;vraag_1;presentatie;6.7
10462;2022;interview;vraag_1;presentatie;5.9
10463;2022;interview;vraag_1;presentatie;6.9
10464;2022;interview;vraag_1;presentatie;2.4
10465;2022;interview;vraag_1;presentatie;3.2
10466;2022;interview;vraag_1;presentatie;6.7
10467;2022;interview;vraag_1;presentatie;4.2
10468;2022;interview;vraag_1;presentatie;6.8
10469;2022;interview;vraag_1;presentatie;4.3
10470;2022;interview;vraag_1;presentatie;5.1
10471;2022;interview;vraag_1;presentatie;7.2
10472;2022;interview;vraag_1;presentatie;6.7
10473;2022;interview;vraag_1;presentatie;3.7
10474;2022;interview;vraag_1;presentatie;6.3
10475;2022;interview;vraag_1;presentatie;2.8
10476;2022;interview;vraag_1;presentatie;3.1
10477;2022;interview;vraag_1;presentatie;5.5
10478;2022;interview;vraag_1;presentatie;7.4
10479;2022;interview;vraag_1;presentatie;3.3
10480;2022;interview;vraag_1;presentatie;4.9
10481;2022;interview;vraag_1;presentatie;6.8
10482;2022;interview;vraag_1;presentatie;7.0
10483;2022;interview;vraag_1;presentatie;5.8
10484;2022;interview;vraag_1;presentatie;7.5
10485;2022;interview;vraag_1;presentatie;3.6
10486;2022;interview;vraag_1;presentatie;6.3
10487;2022;interview;vraag_1;presentatie;6.0
10488;2022;interview;vraag_1;presentatie;4.4
10489;2022;interview;vraag_1;presentatie;4.6
10490;2022;interview;vraag_1;presentatie;2.9
10491;2022;interview;vraag_1;presentatie;5.8
10492;2022;interview;vraag_1;presentatie;5.9
10493;2022;interview;vraag_1;presentatie;5.7
10494;2022;interview;vraag_1;presentatie;7.8
10495;2022;interview;vraag_1;presentatie;2.4
10496;2022;interview;vraag_1;presentatie;7.4
10497;2022;interview;vraag_1;presentatie;6.5
10498;2022;interview;vraag_1;presentatie;8.8
10499;2022;interview;vraag_1;presentatie;4.8
10500;2022;interview;vraag_1;presentatie;5.0
10501;2022;interview;vraag_1;presentatie;6.0
10502;2022;interview;vraag_1;presentatie;3.3
10503;2022;interview;vraag_1;presentatie;3.1
10504;2022;interview;vraag_1;presentatie;4.2
10505;2022;interview;vraag_1;presentatie;7.2
10506;2022;interview;vraag_1;presentatie;2.7
10507;2022;interview;vraag_1;presentatie;3.7
10508;2022;interview;vraag_1;presentatie;5.1
10509;2022;interview;vraag_1;presentatie;1.0
10510;2022;interview;vraag_1;presentatie;3.3
10511;2022;interview;vraag_1;presentatie;5.7
10512;2022;interview;vraag_1;presentatie;6.2
10513;2022;interview;vraag_1;presentatie;5.1
10514;2022;interview;vraag_1;presentatie;4.1
10515;2022;interview;vraag_1;presentatie;5.6
10516;2022;interview;vraag_1;presentatie;4.8
10517;2022;interview;vraag_1;presentatie;5.5
10518;2022;interview;vraag_1;presentatie;5.4
10519;2022;interview;vraag_1;presentatie;6.4
10520;2022;interview;vraag_1;presentatie;3.6
10521;2022;interview;vraag_1;presentatie;5.3
10522;2022;interview;vraag_1;presentatie;8.1
10523;2022;interview;vraag_1;presentatie;6.0
10524;2022;interview;vraag_1;presentatie;6.0
10525;2022;interview;vraag_1;presentatie;6.9
10526;2022;interview;vraag_1;presentatie;5.6
10527;2022;interview;vraag_1;presentatie;4.8
10528;2022;interview;vraag_1;presentatie;7.3
10529;2022;interview;vraag_1;presentatie;4.8
10530;2022;interview;vraag_1;presentatie;4.2
10531;2022;interview;vraag_1;presentatie;3.2
10532;2022;interview;vraag_1;presentatie;5.0
10533;2022;interview;vraag_1;presentatie;5.8
10534;2022;interview;vraag_1;presentatie;4.8
10535;2022;interview;vraag_1;presentatie;3.6
10536;2022;interview;vraag_1;presentatie;5.8
10537;2022;interview;vraag_1;presentatie;3.0
10538;2022;interview;vraag_1;presentatie;8.3
10539;2022;interview;vraag_1;presentatie;3.4
10540;2022;interview;vraag_1;presentatie;5.9
10541;2022;interview;vraag_1;presentatie;7.1
10542;2022;interview;vraag_1;presentatie;6.1
10543;2022;interview;vraag_1;presentatie;5.3
10544;2022;interview;vraag_1;presentatie;3.5
10545;2022;interview;vraag_1;presentatie;5.4
10546;2022;interview;vraag_1;presentatie;3.6
10547;2022;interview;vraag_1;presentatie;4.1
10548;2022;interview;vraag_1;presentatie;6.6
10549;2022;interview;vraag_1;presentatie;7.0
10550;2022;interview;vraag_1;presentatie;2.7
